FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
src\main\java\io\vertx\core\eventbus\impl\codecs\ShortMessageCodec.java;25;1;1;0;7;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;1.0;1.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\codecs\StringMessageCodec.java;31;1;1;0;9;10;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\DefaultSerializableChecker.java;21;1;1;0;6;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.5;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\DeliveryContextBase.java;61;7;1;2;8;4;4;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;2;2;0.25;0.5;0.5;3;0.5;0;0
src\main\java\io\vertx\core\eventbus\impl\EventBusImpl.java;418;39;3;1;122;1297;22;5;24;4.8;7;0.05741626794258373;9;0;0;0;0;0;0;0.0;0;0.2972972972972973;0.6486486486486487;0;1;1;5;5;0.01818181818181818;0.09090909090909091;0.09090909090909091;3;0.3;3;1
src\main\java\io\vertx\core\eventbus\impl\EventBusInternal.java;7;1;2;1;2;1;1;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
src\main\java\io\vertx\core\eventbus\impl\HandlerHolder.java;50;5;1;1;11;20;2;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;2;2;0.125;0.25;0.25;1;0.25;0;0
src\main\java\io\vertx\core\eventbus\impl\HandlerRegistration.java;120;15;1;2;38;24;14;1;7;7.0;7;0.058333333333333334;2;0;0;0;0;0;0;0.0;0;-0.5;0.25;0;0;2;6;6;0.15384615384615385;0.46153846153846156;0.46153846153846156;2;0.2857142857142857;1;1
src\main\java\io\vertx\core\eventbus\impl\MessageConsumerImpl.java;224;30;3;0;45;80;11;5;24;4.8;14;0.10714285714285714;9;1;1;1;1;0;0;0.0;0;-0.5151515151515151;0.24242424242424243;0;0;6;10;10;0.35294117647058826;0.5882352941176471;0.5882352941176471;8;0.7272727272727273;2;1
src\main\java\io\vertx\core\eventbus\impl\MessageImpl.java;109;9;1;1;24;52;10;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.8181818181818182;0.09090909090909091;0;0;2;9;9;0.16666666666666666;0.75;0.75;8;0.8888888888888888;0;0
